"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
1313.4373170635,0,84973.6116365702,3815.70303058926,177.840735024119,0,0,90633.3231737702,0,0,0,0,0,396206.225130187,0,0,396206.225130187,0,62582.54953041,0,177.840735024119,0,1000145.59013062,0,5583.66958119464,90633.3231737702,0,0,0,0,0,68420.1018026341,902615.160058592,0,0,0,0,0,0,0,90633.3231737702,3815.70303058926,0,26878.3959957187,0,177.840735024119,0,0,0,0,908198.829639787,0,0,0,96216.9927549649,0,0,0,0,97530.4300720284,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149363.104495523,26276.7185448945,698268.50518171,176133.714771175,4876.99046975644,0,0,318377.888020949,6294761.20283998,6294761.20283998,0,0,0,265210.45058469,0,0,15679.7410749693,51744.9112540156,259125.060212715,12616.6099010761,4876.99046975644,0,3538974.1289128,0,4876.99046975644,745540.022756431,0,0,51744.9112540156,0,0,276363.506974798,2639194.01119109,0,0,0,23980.4276047509,0,0,0,318377.888020949,469072.818055555,0,576152.491235088,0,4876.99046975644,0,0,0,29946.0736470399,3730248.11600327,34837.7761724824,0,19720.5550158293,825454.638703385,0,1403579.88379655,0,0,910867.33000004,0,0,0,8633.34273749996
18141.1508591483,48242.5718313082,376624.736773254,33326.3018485969,7193.78492315379,0,0,134120.638413682,2725195.06011677,2725195.06011677,329431.105305757,0,69545.311547908,272809.772854807,329431.105305757,0,30136.7981869163,15034.1390992116,96046.009965737,0,7193.78492315379,329431.105305757,2891120.17909648,128187.999744382,7193.78492315379,451224.468754354,0,0,15034.1390992116,0,0,122683.630195028,2414560.77455982,329431.105305757,0,0,19688.7629314887,0,0,0,134120.638413682,1861847.93913705,0,863351.664978752,0,7193.78492315379,0,0,128187.999744382,3817.85021286768,2734975.80432245,887.533553055668,0,57052.5692208822,551232.480865916,0,562708.083075161,128187.999744382,0,526698.648913883,0,128187.999744382,0,6913.32484365544
222455.54364712,79520.2981217003,592671.126355438,127278.707766681,64507.2335259345,0,0,223640.026246552,3518667.06298378,3518667.06298378,235306.19712094,0,64217.4777756878,279438.730652451,235306.19712094,0,0,25556.4582989163,149158.532656948,0,64507.2335259345,235306.19712094,3851965.02802343,115223.606993694,64507.2335259345,648557.283938617,0,0,25556.4582989163,0,0,183682.70464656,2916444.96691176,235306.19712094,0,0,18551.5450730862,0,0,0,223640.026246552,1470423.06822789,0,827361.501395322,1421.83020952725,64507.2335259345,0,0,115223.606993694,6344.04602367403,3760794.39829704,3664.0922024169,0,60428.0082629296,806691.83391664,0,1078683.1899308,115223.606993694,0,989599.1483768,0,115223.606993694,0,6348.92099780059
0,0,116133.460174034,0,9774.46648651995,0,0,108055.645595996,4245262.44022566,4245262.44022566,158403.476618317,0,2212871.74343665,173715.286071298,0,0,0,0,0,0,42934.0032147783,0,6451576.72514779,945271.133519507,214737.455237061,210492.583993104,0,0,0,2212871.74343665,33159.5367282583,1696.65190848221,6026346.68591763,158403.476618317,0,0,0,0,0,2212871.74343665,108055.645595996,52150.4533745117,0,0,0,9774.46648651995,0,62738.7654858014,0,0,6171717.62752951,173715.286071298,945271.133519507,0,425230.039230165,0,0,0,0,150989.648810774,0,0,0,102436.938397108
0,0,81025.0477526556,0,8091.77456387629,0,0,72760.696451527,4337058.33987916,4337058.33987916,219025.475849529,0,2100984.68151851,149211.22733252,0,158162.759573311,0,0,0,0,30917.9811470667,0,4625683.13263619,1047319.28226065,146604.10520814,143053.001897461,0,0,0,2100984.68151851,22826.2065831904,1142.46297651616,4336026.02553059,219025.475849529,0,0,0,0,0,2100984.68151851,72760.696451527,384931.459241069,0,0,0,8091.77456387629,158162.759573311,406502.504809143,0,0,4435921.27240982,149211.22733252,1047319.28226065,0,289657.1071056,158162.759573311,1315.03971376855,158162.759573311,0,104993.717312362,0,0,0,68977.2657321651
0,0,104618.224328176,0,8805.27735970807,0,0,97341.3670267565,3827906.97786765,3827906.97786765,142696.949065187,0,1993454.01503932,156490.513071819,0,0,0,0,0,0,38676.8737700505,0,5991668.69951786,861471.198251434,215473.83572841,197767.290854528,0,0,0,1993454.01503932,29871.5964103424,1528.4200582883,5578427.57293492,142696.949065187,0,0,0,0,0,1993454.01503932,97341.3670267565,46979.4650204577,0,0,0,8805.27735970807,0,56517.890983618,0,0,5717530.37053274,156490.513071819,861471.198251434,0,413241.126582938,0,0,0,0,136018.240796807,0,0,0,100425.923827771
0,0,319543.754478,0,1408.093078,0,0,323210.601077,3446436,3446436,14064,0,2197850,0,0,0,0,0,0,0,1408.093078,0,426550.237002,822523,1408.093078,323210.601077,0,0,0,2197850,0,5074.939677,101931.542847,14064,0,0,0,0,0,2197850,323210.601077,57181,0,0,0,1408.093078,0,57181,0,0,103339.635925,0,822523,0,324618.694155,0,0,0,0,324618.694155,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236679.599693903,122134.876558339,533777.958919323,151013.155872822,54214.0368255122,0,0,205189.680329001,1753869.38882123,1753869.38882123,0,0,0,221397.021046085,0,0,3188.0759309363,30302.3724983081,118043.874094672,11031.2178802149,54214.0368255122,0,4266428.65035281,61688.4061973182,54214.0368255122,630190.717133859,0,0,30302.3724983081,0,0,150369.437739794,3345344.29669954,0,0,0,4916.74482596048,0,0,0,205189.680329001,604167.351987734,0,1022282.98546865,0,54214.0368255122,0,0,61688.4061973182,0,4430395.80225919,104311.634202738,0,67686.6136115365,816628.369546209,0,1300788.03459292,61688.4061973182,0,987706.767473239,0,61688.4061973182,71091.2431068036,1064.19979157228
244624.282709861,96484.7507164419,864315.570315743,169922.667470285,43358.6539732644,0,0,181558.600399925,1412500.32624328,1412500.32624328,0,0,0,505918.682430051,0,0,8442.84710039495,13453.0042813507,84202.3482188161,36506.6591070085,43358.6539732644,0,4149786.95029812,0,43358.6539732644,878061.449386563,0,0,13453.0042813507,0,0,115889.980116712,2983742.56422843,0,0,0,8045.15824766881,0,0,0,181558.600399925,394434.73156206,0,805006.014775211,3329.9351430533,43358.6539732644,0,0,0,0,4055111.59790368,197320.867897646,0,25468.0012104489,1036944.45219299,0,1576261.06667403,0,0,1156116.472054,0,0,264770.73726231,35395.9152261407
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120135.816279028,38698.3500430934,429579.626508406,31164.2990580186,34128.1346055936,0,0,116984.449915963,2770578.30533836,2770578.30533836,0,0,0,241311.277544243,0,0,4536.44757974245,44200.8893107187,22635.0007429686,2800.35257383288,34128.1346055936,0,3382055.02237382,51808.2099299895,34924.8309993165,458125.044773993,0,0,44200.8893107187,0,0,34934.9479287699,2768722.57699145,0,367.432124158112,0,4785.20357776437,0,0,0,116984.449915963,543943.11593563,0,913371.648242808,0,34128.1346055936,0,0,51808.2099299895,0,3400598.06874519,28682.1158464963,0,98814.9592296079,625837.293690343,0,851198.177592013,51808.2099299895,0,699348.966659951,0,51808.2099299895,21506.7709743256,11854.988228272
66195.2265440977,21899.5359004042,224055.466209481,46494.8406895128,21510.3679816705,0,0,94650.5100758949,1455345.27356116,1455345.27356116,0,0,0,136197.551764353,0,0,43586.6422470408,25016.1709880904,5115.73869317634,0,21510.3679816705,0,3162639.7148396,0,23354.9700441281,245362.135092547,0,0,25016.1709880904,0,0,22634.5777656019,2827727.38315883,0,0,0,6664.65175341167,0,0,0,94650.5100758949,628827.380384741,0,491090.340774783,0,21510.3679816705,0,0,0,0,3321688.36824424,21482.093758088,0,9497.50295890631,292391.209581321,0,545655.506985907,0,0,341011.172747772,0,0,0,3398.66189190664
176703.803072122,39083.0271216712,275148.03981803,84775.5766272335,8075.64689556742,0,0,117455.499294537,1653808.68960802,1653808.68960802,0,0,0,127304.864356981,0,0,25563.9366499617,68777.4189279517,12687.7120704477,0,8075.64689556742,0,4205779.95113203,0,9347.91837810478,338244.932051537,0,0,68777.4189279517,0,0,43896.2052532749,3681483.29763027,0,0,0,14993.6808760137,0,0,0,117455.499294537,803102.635146023,0,743559.901387269,0,8075.64689556742,0,0,0,0,4568778.82532279,22431.4118389956,0,13030.4157300233,388870.312106891,0,929458.169139605,0,0,536446.050407211,0,0,0,881.018824576425
188124.487608429,37623.4361301558,341123.154283073,66512.617637362,9154.37555536393,0,0,173659.083246024,1185908.11088715,1185908.11088715,0,0,0,86409.0151680585,0,0,0,57622.8354567586,56630.2621929688,0,9154.37555536393,0,4156390.26255464,0,27095.6190339064,404963.291100117,0,0,57622.8354567586,0,0,90376.1473973214,3536206.86481219,0,0,0,12926.622875543,0,0,0,173659.083246024,540537.241228987,0,649781.468200912,0,9154.37555536393,0,0,0,0,4373688.33915149,26612.8811291426,0,7977.77562769085,461152.246942025,0,893515.18402058,0,0,626535.982332244,0,0,0,1625.19103789948
476741.307357361,161942.76292409,1277723.06801393,389021.171242466,38322.9170329558,0,0,105173.213194514,1629950.97167805,1629950.97167805,0,0,0,961424.328658621,0,0,6870.02257676818,20128.2047122911,38661.255996903,37836.4737339967,38322.9170329558,0,7572019.4945097,0,38322.9170329558,1435112.17656324,0,0,20128.2047122911,0,0,57921.171999905,5621431.12370977,0,0,0,6600.64094556168,0,0,0,105173.213194514,1207586.2933508,0,1411970.02857575,6769.38472303961,38322.9170329558,0,0,0,0,6713141.25269662,413064.625902215,0,110741.054653896,1672253.38554815,0,2049855.71024222,0,0,1941762.47890308,0,0,412926.732522022,119154.976704375
398064.446660033,137354.044134709,808145.458333572,263982.281254279,13304.9982282769,0,0,69759.5880344177,2392230.2747785,2392230.2747785,0,0,0,668303.334303486,0,0,7749.79595464784,8013.13272121702,33038.2190379171,15588.2803688302,13304.9982282769,0,6184147.15289172,0,13304.9982282769,1002206.96915588,0,0,8013.13272121702,0,0,44818.3962793876,4770221.76307106,0,0,0,7609.21505788672,0,0,0,69759.5880344177,1432672.91011374,0,1175594.9663807,3497.34259167302,13304.9982282769,0,0,0,0,5562727.94336534,274344.512121827,294.609504918702,90973.4377015844,1164548.11451084,0,1475246.32719849,0,0,1426622.38807226,0,0,208484.140911423,77927.4636735186
125641.923553885,54705.9070699517,232830.115361747,31972.5330088638,103.68664557907,0,0,22766.2394388632,2516287.51045302,2516287.51045302,69759.792321007,0,0,172740.913660035,69759.792321007,0,1580.264123343,12258.4292783075,20339.2675711527,2039.28424080825,103.68664557907,69759.792321007,1618444.67087457,24631.0926209045,103.68664557907,290905.970774687,0,0,12258.4292783075,0,0,22766.2394388632,1196084.44421438,69759.792321007,0,0,8307.56802113122,0,0,0,22766.2394388632,1108499.81092232,0,451262.859817237,0,103.68664557907,0,0,23685.0190788202,225.943333345168,1451125.46572659,0,242.564724501116,0,309491.846150295,0,464366.255874425,23685.0190788202,0,413998.049836429,0,23685.0190788202,8812.19400449042,1046.6631208567
93420.2136281603,82368.6825919728,493306.316374256,1700.7416510881,9488.65887586088,0,0,52699.032314604,2809263.12939022,2809263.12939022,396533.546893219,0,0,345146.937009668,396533.546893219,0,3009.43106545818,78344.7337237403,22177.3914867541,485.653961813554,9488.65887586088,396533.546893219,2579256.35857334,64199.3150366193,9488.65887586088,572154.520690337,0,0,78344.7337237403,0,0,28211.4718003554,1904192.96537898,396533.546893219,0,0,16136.3794540927,0,0,0,52699.032314604,1723378.93775304,0,797383.676623484,669.504945096168,9488.65887586088,0,0,63311.1016018288,3507.30367714377,2143099.33386439,0,0,19350.1693545493,634027.551009501,0,603042.40956539,63311.1016018288,0,685976.704532859,0,63311.1016018288,4278.95995379852,225.670527255317
12542.7241223584,124497.98871076,529965.673260218,7283.34630246483,1835.02393865894,0,0,75353.1598100213,1923744.94945798,1923744.94945798,479537.622142355,0,311.553524318042,384963.550291872,479537.622142355,0,33236.6289264122,105502.050449477,36071.6106449003,0,1835.02393865894,479537.622142355,2970100.02143065,61013.0964036874,1835.02393865894,662955.684593313,0,0,105502.050449477,0,0,41876.8999451838,2292766.58877632,479537.622142355,0,0,17972.1686655844,0,0,0,75353.1598100213,1652518.29541995,0,1093097.36041845,0,1835.02393865894,0,0,61013.0964036874,1329.71323761964,2523583.92072749,0,0,34945.7354723935,733822.366745108,0,588855.247590893,61013.0964036874,0,707248.505409881,0,61013.0964036874,0,5030.66271684293
907026.122432484,3271.33064706891,897910.140223085,15447.0397507844,0,0,0,117621.107078317,8608238.79684903,8608238.79684903,0,0,0,803560.62923604,0,0,0,0,0,0,0,0,2378632.00195878,0,28318.4044648924,961749.404690144,0,0,0,0,0,23271.5960912714,480288.280574352,0,0,0,21170.8794595186,0,0,0,117621.107078317,18409.255952783,0,87083.0486157548,0,0,0,0,0,101752.503138642,1363794.42166424,15233.5270203232,30777.7207135829,0,1012488.47841146,0,1662445.21836905,0,0,1831479.18939391,0,0,0,37296.3377287184
0,0,25370.2261936798,0,11190.3582752179,0,0,20803.0553307693,0,0,0,0,0,81044.7427644925,0,0,81044.7427644925,0,6414.43425217261,0,11190.3582752179,0,1097013.31444584,0,11190.3582752179,187033.794344724,0,0,0,0,0,13037.62166448,898789.1618259,0,0,0,0,0,0,0,20803.0553307693,0,0,81044.7427644925,0,11190.3582752179,0,0,0,0,1076210.25911507,0,0,0,198224.152619942,0,0,0,0,31993.4136059871,0,0,0,166230.739013955
200597.402163048,17892.4526627656,955195.347977632,0,70255.2427399345,0,0,301614.980721558,4057859.888424,4057859.888424,0,0,191.132830043629,645150.648610178,0,0,64406.2307654648,28688.4596186233,192083.482553404,3219.26887984588,70255.2427399345,0,3574338.7002581,0,87323.1172638846,1004376.00189352,0,0,28688.4596186233,0,0,213918.975545262,2282042.17893765,0,0,10337.0242915841,1132.14459158173,0,0,10337.0242915841,301614.980721558,0,0,152582.152333568,0,59918.2184483504,0,0,0,44813.6997380376,3833407.44381848,68899.9669292232,0,0,1096050.53262884,0,2019198.34195333,0,0,1195520.6957953,0,0,0,69370.9267096183
216663.441797398,25999.7358178645,1773041.64638905,1212.80515189865,32575.1038316544,0,0,287630.346264394,5928006.53808167,5928006.53808167,0,0,0,1548512.36725603,0,0,61546.964183019,5119.65732291167,113031.455440096,3037.48305897486,32575.1038316544,0,4938962.54621919,0,34946.2918785338,1871404.67282501,0,0,5119.65732291167,0,0,153231.610733821,2810218.60650061,0,0,0,6337.35503407511,0,0,0,287630.346264394,19901.2373476751,0,336193.563815648,0,32575.1038316544,0,0,0,43443.2872261761,5199889.11229136,52062.7815666314,0,12653.7715484354,1928379.57434503,0,3857439.13442722,0,0,2069529.9766451,0,0,0,63767.0133574007
142474.714924861,3061.50581062852,207274.443611101,13245.438371611,9163.2177288389,0,0,99427.311496088,26113.899473688,26113.899473688,0,0,0,8851.71847643906,0,0,4053.56641651348,2389.14136564743,6836.3742412066,6219.39106305544,9163.2177288389,0,1658413.07660293,0,55527.092990548,214321.521274297,0,0,2389.14136564743,0,0,18694.5927512692,1246089.74741322,0,0,0,0,0,0,0,99427.311496088,13245.438371611,0,57215.6859599403,0,9163.2177288389,0,0,0,0,1399923.12827188,35215.8821756824,0,792.513534432029,279555.974437551,0,210342.668614963,0,0,411825.271652794,0,0,0,1290.57107134387
176726.499888438,79129.6499968817,369636.523971371,149996.632871279,24342.9534640826,0,0,67003.4504018159,3867364.77274932,3867364.77274932,0,0,0,231040.940644538,0,0,609.319344259036,24556.1331080409,39205.2889733272,3215.32007028632,24342.9534640826,0,4387807.4797741,162438.680324339,25257.7075306237,427686.656976515,0,0,24556.1331080409,0,0,43199.7835573383,3758558.49507121,0,421.879692690446,0,9923.61870183501,0,0,0,67003.4504018159,1132678.23523404,0,1454751.28638961,0,24342.9534640826,0,0,162438.680324339,0,4481950.88624669,49154.1438455623,0,122547.291948972,619016.994955604,0,1024652.23567749,162438.680324339,0,750259.957931163,0,162438.680324339,37038.9766596006,1043.44434684465
0,0,0,0,0,0,0,220783.399718921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514400.710853143,0,0,220783.399718921,0,0,0,0,0,0,293617.311134222,0,0,0,0,0,0,0,220783.399718921,0,0,0,0,0,0,0,0,0,293617.311134222,293617.311134222,0,0,220783.399718921,0,0,0,0,220783.399718921,0,0,0,0
0,0,0,0,0,0,0,220783.399718921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514400.710853143,0,0,220783.399718921,0,0,0,0,0,0,293617.311134222,0,0,0,0,0,0,0,220783.399718921,0,0,0,0,0,0,0,0,0,293617.311134222,293617.311134222,0,0,220783.399718921,0,0,0,0,220783.399718921,0,0,0,0
0,0,21035.2808733986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987950.663465625,0,0,0,0,0,0,0,0,0,987950.663465625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987950.663465625,863504.339883097,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21035.2808733986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987950.663465625,0,0,0,0,0,0,0,0,0,987950.663465625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987950.663465625,863504.339883097,0,0,0,0,0,0,0,0,0,0,0,0
264421.0685,2489.969871,500800.42184,0,143077.92016,0,0,105683.15024,3290312.4935,3290312.4935,0,0,0,264039.0688,0,0,0,0,0,0,143077.92016,0,2106316.999171,0,143077.92016,409135.248121,0,0,0,0,0,11999.71736,1289682.76239,0,0,0,0,0,0,0,105683.15024,0,0,0,0,143077.92016,0,0,0,49691.45182,1950290.24296,0,30703.6345,0,552213.168281,0,847614.7872,0,0,779711.177571,0,0,0,36923.05921
118248.706530725,52537.1810599625,302155.877311221,50542.8668574554,5653.02553537481,0,0,43492.629808284,2266248.51981772,2266248.51981772,0,0,0,239141.122160205,0,0,3026.08276554834,13910.1626544347,35923.6675660575,885.304977165352,5653.02553537481,0,3484560.6880323,0,5653.02553537481,349901.222309644,0,0,13910.1626544347,0,0,36784.857039893,3010233.10408671,0,0,0,6954.46596956762,0,0,0,43492.629808284,989047.604182258,0,738632.126883299,3362.88263616829,5653.02553537481,0,0,0,0,3529526.47507687,33948.9396113212,0,11530.3266123882,378811.857610157,0,750207.564568155,0,0,485333.280988132,0,0,27678.1093976455,0
161130.647053178,87443.3346344364,201234.208425538,6984.60346588925,0,0,0,26286.7308301091,3244695.29719389,3244695.29719389,0,0,0,160203.837779814,0,0,10253.2133676528,8583.97616289702,19712.7980395188,1392.15922784837,0,0,3280718.68111783,0,0,301307.456862094,0,0,8583.97616289702,0,0,20244.2389794121,2817956.82773724,0,0,0,15540.9038579851,0,0,0,26286.7308301091,1173500.72817389,0,617016.872135864,0,0,0,0,0,0,3372176.99651462,5008.64718833025,273.31315273723,10596.9567370479,336583.962055148,0,719745.455399483,0,0,460936.587790094,0,0,790.976192835318,12098.4728622259
0,0,154010.596660506,0,24920.3258253813,0,0,132634.972889782,0,0,0,0,0,0,0,0,0,0,82092.1822408602,0,24920.3258253813,0,412097.470002982,0,24920.3258253813,169125.96703085,0,0,0,0,0,85128.7948121092,218051.17714675,0,0,0,0,0,0,0,132634.972889782,0,0,0,0,24920.3258253813,0,0,0,0,279462.497113199,0,0,0,194046.292856232,0,0,0,0,157555.298715164,0,0,0,36490.9941410679
182554.496065022,25997.0007100082,1778575.38599994,1252.23594716814,14774.5288155411,0,0,178588.618076904,8933905.72231835,8933905.72231835,0,0,0,1686323.45454398,0,0,63547.9828465362,1057.95982693229,54323.4517903243,0,14774.5288155411,0,4417443.43523576,0,17222.8090732143,1828815.0260963,0,0,1057.95982693229,0,0,92337.8176410334,2371279.11660834,0,0,0,5776.60213246643,0,0,0,178588.618076904,29853.8057042822,0,386341.148711587,0,14774.5288155411,0,0,0,31360.6411557363,4179161.46203864,24267.3394890176,39754.2500512272,13065.1717428789,1864879.60904486,0,3470231.65816284,0,0,2039209.22271974,0,0,0,0
235997.296299547,67624.608444165,615426.414273604,160368.010019977,61326.8759417258,0,0,256322.644257297,4776373.32663199,4776373.32663199,0,0,0,227415.993760446,0,0,4379.53251587858,70134.8325135126,154394.866112194,0,61326.8759417258,0,4103450.52896243,239.029715354312,61326.8759417258,660395.417683116,0,0,70134.8325135126,0,0,185798.67328679,3145730.93903804,0,0,0,21736.9003146065,0,0,0,256322.644257297,699357.828255411,0,1042764.08596898,0,61326.8759417258,0,0,0,4486.97209332896,4261313.31105372,2736.1523059657,0,30748.6363468696,787324.500144859,0,1256797.13547548,0,0,981697.906205564,0,0,0,6770.32006569384
159071.213849933,24568.2762631964,715164.873498367,12469.5452934038,51097.5150226514,0,0,221398.641954015,5378100.00620012,5378100.00620012,0,0,186.040934325764,425983.663563085,0,0,76647.817575677,38362.4547558342,158526.073761636,0,51097.5150226514,0,2925986.58452951,0,67710.690910152,718201.312741472,0,0,38362.4547558342,0,0,176290.11941999,1981003.36702796,0,0,10061.6396299654,9178.97806966043,0,0,10061.6396299654,221398.641954015,39646.6520918716,0,285444.37686856,0,41035.875392686,0,0,0,44892.7473184645,3132190.25313969,47056.3635187599,0,1670.10969060405,810182.110063709,0,1483501.17187432,0,0,918238.518960455,0,0,0,1739.99271424
166549.670629045,95325.9480353112,423982.282660655,191937.600120995,4575.43105158845,0,0,108556.816810707,3283804.96313723,3283804.96313723,0,0,0,299546.402295613,0,0,3868.32252013917,9943.77767860699,72311.6156915038,9405.98922278843,4575.43105158845,0,4672428.25919429,127405.525013191,4575.43105158845,530703.584385366,0,9319.77443956457,9943.77767860699,0,0,90222.9812218299,3961279.79868873,0,0,0,13429.4777557258,0,0,0,108556.816810707,1192261.75869743,0,1305405.81671056,0,4575.43105158845,0,0,127405.525013191,0,4991332.68884251,69903.9330443854,0,95614.9006272966,688544.223083429,0,1390431.87809475,127405.525013191,0,797443.586693296,0,127405.525013191,39904.8413237646,0
159645.688286631,19010.986677911,587712.378095139,120444.420702794,23198.8053248935,0,0,235545.613566328,6292188.37663006,6292188.37663006,0,0,0,268406.570483752,0,0,5119.90661257482,83505.2043398398,155985.203249283,0,23198.8053248935,0,3700504.86883134,279.438459654617,23198.8053248935,624074.827698786,0,0,83505.2043398398,0,0,179436.262557966,2893585.54752103,0,0,0,16725.1331684829,0,0,0,235545.613566328,480296.594969392,0,1152621.29854826,0,23198.8053248935,0,0,0,9610.83783502068,4174632.22134099,6750.1727032538,0,20429.6813638708,715523.964596666,0,1434642.20248063,0,0,810830.981139279,0,0,0,16518.0215349032
0,0,15273.4554309306,0,1688.63566963772,0,0,14119.6798800212,1676636.68062523,1676636.68062523,125654.371775899,0,683187.15663825,36051.3255216429,0,176872.706480382,0,0,2296.85488659902,0,2245.31699507121,0,390457.860766152,510390.710161983,2245.31699507121,15590.2829090207,0,0,0,683187.15663825,556.68132543349,4302.31803432677,372622.26086206,125654.371775899,0,0,0,0,0,683187.15663825,14119.6798800212,391196.843154577,0,0,0,1688.63566963772,176872.706480382,407346.446015512,0,0,374867.577857131,36051.3255216429,510390.710161983,0,17835.5999040919,176872.706480382,1470.60302899949,176872.706480382,0,17835.5999040919,0,0,0,0
0,0,20233.7288373458,0,2195.76947057082,0,0,20481.3031776169,28371.9397041571,28371.9397041571,0,0,0,41425.2511893353,0,0,41425.2511893353,0,6077.03635921371,0,2195.76947057082,0,180628.350174152,62117.7860276394,2195.76947057082,20481.3031776169,0,0,0,0,0,8520.38017005565,157951.277525964,0,0,0,0,0,0,0,20481.3031776169,0,0,41425.2511893353,0,2195.76947057082,0,0,0,0,160147.046996535,0,62117.7860276394,0,22677.0726481878,0,0,0,0,22677.0726481878,0,0,0,0
0,0,40271.4841317721,0,4997.19361433529,0,0,40834.9207442478,0,0,0,0,0,94276.7460291571,0,0,94276.7460291571,0,13830.2894248965,0,4997.19361433529,0,368295.744403994,0,4997.19361433529,40834.9207442478,0,0,0,0,0,19390.9196517075,322463.630045411,0,0,0,0,0,0,0,40834.9207442478,0,0,94276.7460291571,0,4997.19361433529,0,0,0,0,327460.823659747,0,0,0,45832.1143585831,0,0,0,0,45832.1143585831,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,29185.6860204774,0,8801.68638812239,0,0,30690.7736909822,0,0,0,0,0,0,0,0,0,0,0,0,8801.68638812239,0,3474196.60894376,0,8801.68638812239,372074.301366868,0,0,0,0,0,10306.7740586272,3093320.62118877,0,0,0,0,0,0,0,30690.7736909822,0,0,0,0,8801.68638812239,0,0,0,0,3443505.83525278,0,0,0,380875.987754991,0,0,0,0,39492.4600791046,0,0,0,341383.527675886
0,0,24531.3239585866,0,9236.6458484951,0,0,16072.4441928531,0,0,0,0,0,0,0,0,0,0,0,0,9236.6458484951,0,2064019.27050994,0,9236.6458484951,104998.141261806,0,0,0,0,0,777.766082761589,1949784.48339964,0,0,0,0,0,0,0,16072.4441928531,0,0,0,0,9236.6458484951,0,0,0,0,2047946.82631709,0,0,0,114234.787110301,0,0,0,0,25309.0900413482,0,0,0,88925.6970689532
0,0,117789.410746422,0,32594.6940520839,0,0,119495.576735085,0,0,0,0,0,0,0,0,0,0,0,0,32594.6940520839,0,2212836.77739407,0,32594.6940520839,466320.761720741,0,0,0,0,0,33952.1118215945,1713921.32162125,0,0,0,0,0,0,0,119495.576735085,0,0,0,0,32594.6940520839,0,0,0,0,2093341.20065899,0,0,0,498915.455772825,0,0,0,0,152090.270787169,0,0,0,346825.184985656
0,0,177033.13474466,0,74325.9226930291,0,0,145714.024521252,0,0,0,0,0,0,0,0,0,0,0,0,74325.9226930291,0,2305452.23400309,0,74325.9226930291,626805.663233893,0,0,0,0,0,42320.5382503091,1604320.64807617,0,0,0,0,0,0,0,145714.024521252,0,0,0,0,74325.9226930291,0,0,0,0,2159738.20948184,0,0,0,701131.585926922,0,0,0,0,220039.947214281,0,0,0,481091.638712641
0,0,138520.238897918,0,4970.69889413388,0,0,173265.88979724,0,0,0,0,0,0,0,0,0,0,0,0,4970.69889413388,0,1124021.0736116,0,4970.69889413388,249894.951465306,0,0,0,0,0,39200.121698554,869155.423252161,0,0,0,0,0,0,0,173265.88979724,0,0,0,0,4970.69889413388,0,0,0,0,950755.18381436,0,0,0,254865.65035944,0,0,0,0,178236.588691374,0,0,0,76629.0616680655
