"EAB_pres","SB_pres","PTB_pres","ALB_pres","JCLB_pres","PWB_pres","EBB_pres","RPBB_pres","MPEB_pres","ELB_pres","SEEBB_pres","BEBB_pres","SWW_pres","PSB_pres","PFW_pres","LC_pres","EPNM_pres","AOW_pres","IPS_pres","CBT_pres","ESN_pres","BM_pres","BL_pres","ELM_pres","ESB_pres","MW_pres","SM_pres","EPS_pres","WM_pres","EFW_pres","BVW_pres","IWLB_pres","JB_pres","LS_pres","MAS_pres","ABL_pres","EPSM_pres","PS_pres","EL_pres","OW_pres","WPBR_pres","CB_pres","CDC_pres","DWA_pres","SC_pres","ELC_pres","EPLR_pres","DED_pres","PRR_pres","POCRD_pres","SOD_pres","LW_pres","BC_pres","WS_pres","ESGA_pres","BWA_pres","HWA_pres","CRS_pres","GM_pres","GOS_pres","EP_pres","JS_pres","BBD_pres","SJS_pres","GSA_pres","CS_pres","EHS_pres","RLP_pres","CCS_pres","OS_pres","PHM_pres","RPS_pres","CHS_pres","PT_pres","IBT_pres"
0,0,0,0,0,0,0,380916.011266904,380916.011266904,0,0,0,380916.011266904,380916.011266904,11438.5365499788,0,208849.406967189,179512.880243104,0,0,0,0,0,0,0,0,0,0,345638.362089361,0,184768.702533039,223.79861313665,332.523701027001,0,0,0,208849.406967189,0,0,345082.039766993,0,0,0,0,0,0,208849.406967189,0,55009.6942418187,0,0,0,0,0,0,55009.6942418187,0,0,345082.039766993,179512.880243104,0,219420.464808863,0,556.322314163652,0,332.523701027001,0,0,0,332.523701027001,0,0,0,0,0
0,0,0,0,0,0,0,797953.769176426,797953.769176426,0,0,0,797953.769176426,797953.769176426,3597.09864580602,0,457317.676916301,334633.109318602,0,0,0,0,0,0,0,0,0,0,613613.432248247,0,351222.532881485,0,778.532543852815,0,0,0,457317.676916301,0,0,612834.899686415,0,0,0,0,0,0,457317.676916301,0,32507.8784839856,0,0,0,0,0,0,32507.8784839856,0,0,612834.899686415,334633.109318602,0,355491.268490564,0,778.532543852815,0,778.532543852815,0,0,0,778.532543852815,0,0,0,0,0
0,0,0,0,0,0,0,715594.964713669,715594.964713669,0,0,0,715594.964713669,715594.964713669,3934.1748635149,0,497929.570207175,259076.157578053,0,0,0,0,0,0,0,0,0,0,418358.788882349,0,297151.308739046,573.076853944502,851.487119494257,0,0,0,497929.570207175,0,0,416934.224887902,0,0,0,0,0,0,497929.570207175,0,7212.11425004444,0,0,0,0,0,0,7212.11425004444,0,0,416934.224887902,259076.157578053,0,381214.668169619,0,1424.56397343876,0,851.487119494257,0,0,0,851.487119494257,0,0,0,0,0
0,0,0,0,0,0,0,1489435.243,1489435.243,0,0,0,1489435.243,1489435.243,8502.845945,0,1076164.27175,557337.8745,0,0,0,0,0,0,0,0,0,0,826608.25675,0,612858.076,0,1840.3004575,0,0,0,1076164.27175,0,0,824767.95625,0,0,0,0,0,0,1076164.27175,0,15587.38453,0,0,0,0,0,0,15587.38453,0,0,824767.95625,557337.8745,0,612858.076,0,1840.3004575,0,1840.3004575,0,0,0,1840.3004575,0,0,0,0,0
261934.858161904,1365.11037934176,60340.4891257005,836663.279065432,37173.7196178678,25240.3444682148,0,8657982.80448249,8657982.80448249,0,84559.976209687,45409.6099361977,8657982.80448249,8657982.80448249,0,0,0,634744.795743385,0,60684.5582082597,0,49059.9726154525,157691.755575804,32767.2262996428,0,0,25240.3444682148,0,6798186.26993649,45409.6099361977,0,25240.3444682148,985660.741914739,0,0,157691.755575804,0,0,78176.8362288059,5525006.25630541,0,0,0,47915.328529786,0,0,0,78176.8362288059,244226.98951479,0,1308116.24561373,0,0,25240.3444682148,0,0,0,12525.5533586386,8132432.30305744,41855.6710835741,0,0,123548.492730384,1143366.10073811,0,3084102.99850579,0,0,0,1349260.91029069,24180.6330762123,0,0,0,47123.5268629978
263056.534249906,2515.56215915009,52032.253699496,717174.232597325,223293.34678771,47129.0203464828,0,7887830.88785951,7887830.88785951,0,175406.003864128,14782.1900134482,7887830.88785951,7887830.88785951,0,0,0,540192.386961879,0,53815.2169158534,0,62245.4098222864,41157.4725145087,81335.0565756722,0,5032.86342116901,47129.0203464828,0,6231613.79503233,14782.1900134482,0,47129.0203464828,769065.26440159,0,914.592676155076,41157.4725145087,0,0,96117.2465834312,5150580.01287905,0,0,17722.8659126024,28290.7199441177,0,0,17722.8659126024,96117.2465834312,1411055.20929807,0,1424575.85888424,1156.31934499788,0,29406.1544386821,0,0,0,5251.54653932576,7503023.77990153,139121.512293952,0,0,152510.634888391,1010396.02069083,0,2905122.87424465,0,0,0,1209639.60140102,25476.8018562363,0,0,0,2765.8458260047
106175.106298018,1065.0520566259,59115.6644553023,702632.582467465,95077.4676535146,11206.6580658663,0,9418872.23199722,9418872.23199722,0,100765.314383236,5213.89537776219,9418872.23199722,9418872.23199722,0,0,0,508240.492407087,0,60338.2105642335,0,0,83274.6859403168,65978.2239564471,0,829.202315583899,11206.6580658663,0,5935062.13499354,6057.16740005061,0,11206.6580658663,765433.199485983,0,1222.54611294819,83274.6859403168,0,0,71192.1193277742,5051024.62535933,0,0,0,33200.9587628428,0,0,0,72035.3913495274,1225572.00520296,0,1109834.30597589,0,0,11206.6580658663,0,0,0,5587.88319847418,7230362.93254539,70316.5901686533,0,0,220498.58474208,1076061.22300487,0,2916010.69964343,0,0,0,1098055.05677041,30154.9044723145,0,0,0,3075.45462405161
170990.998448659,0,6370.68812119603,311617.476640167,22598.5923802987,0,0,5859199.93598943,5859199.93598943,0,226828.912162405,56525.1124886402,5859199.93598943,5859199.93598943,0,0,0,108536.545177191,0,7880.17174596544,0,0,29190.0614341482,0,0,1179.13799316902,0,0,3776524.4984793,56525.1124886402,0,74913.5947312386,482718.203834009,0,0,29190.0614341482,0,0,56525.1124886402,3046392.21777728,0,0,0,6028.57667523731,0,0,0,58470.3567943834,1183752.82425304,0,821600.480771114,1124.46611824013,0,0,0,0,0,9473.76225890212,4544419.9209075,210717.908806246,0,0,21341.489751163,602054.576163787,0,1453897.77750621,0,0,0,671257.940158919,2819.58440376538,0,0,782.587108845198,78706.3466511545
113016.285333253,0,20273.6340556274,485492.12724079,175456.576305865,36675.7462098531,0,8270718.29597478,8270718.29597478,0,176640.381964894,29106.2991616179,8270718.29597478,8270718.29597478,0,0,0,373142.507993273,0,20331.5349004902,0,97016.0652629011,10231.7126801356,1542.24965762207,0,0,36675.7462098531,0,7044657.33397501,29106.2991616179,0,40508.0938294671,500843.521660332,0,0,10231.7126801356,0,0,30648.5488189128,6390231.53205906,0,0,0,6799.25602662569,0,0,0,30648.5488189128,1884658.54295148,0,1357929.91245948,0,0,36675.7462098531,0,0,0,1249.82138910179,7948445.74739236,121682.840779299,0,0,54929.1560753738,609334.926867104,0,1786973.32475068,0,0,0,705742.207962887,12749.4594651492,0,0,0,3554.84887208794
0,0,0,15442.9434109177,0,0,0,21176.5569450573,21176.5569450573,0,18230.1628369428,2787.21942602514,21176.5569450573,21176.5569450573,275.623899932228,0,7304.9207049028,2181.98841494719,0,0,0,0,0,537.092173142997,0,0,0,0,267586.107907185,2787.21942602514,12952.7533869487,0,26048.1922007358,0,0,0,7304.9207049028,0,3324.31159916814,241537.915734295,0,0,0,0,0,0,7304.9207049028,3324.31159916814,0,0,0,0,0,0,0,0,0,0,248342.866829343,2879.37799923439,0,12952.7533869487,0,26048.1922007358,0,1013.07823888461,0,0,0,19243.2410751593,0,0,0,0,6804.95112557645
0,0,0,15460.7165952834,0,0,0,0,0,0,15460.7165952834,0,0,0,0,0,0,0,0,0,0,0,0,1434.81265188667,0,0,0,0,34089.0454418187,0,0,0,15460.7165952834,0,0,0,0,0,1434.81265188667,18628.3288521092,0,0,0,0,0,0,0,1434.81265188667,0,0,0,0,0,0,0,0,0,0,18628.3288521092,0,0,0,0,15460.7165952834,0,0,0,0,0,15460.7165952834,0,0,0,0,0
0,0,0,85703.4246904738,0,36185.4895735743,0,0,0,0,58297.8995611645,8779.96445099791,0,0,0,0,0,0,0,0,0,0,0,1110.53068378504,0,0,36185.4895735743,0,346195.318902165,8779.96445099791,0,36185.4895735743,75548.9833417339,0,0,0,0,0,9890.49513478295,234460.845999575,0,0,0,0,0,0,0,9890.49513478295,0,0,0,0,0,36185.4895735743,0,0,0,0,287897.419335526,0,0,0,0,111734.472916693,0,0,0,0,0,94483.389131229,0,0,0,0,17251.0837800917
0,0,0,20507.8235625442,0,0,0,38824.4866192477,38824.4866192477,0,20507.8235625442,0,38824.4866192477,38824.4866192477,505.320881134139,0,13392.6302041447,4000.39440968912,0,0,0,0,0,984.689245923896,0,0,0,0,110054.187600828,0,23747.2031859919,0,22365.171884367,0,0,0,13392.6302041447,0,984.689245923896,87689.0157227361,0,0,0,0,0,0,13392.6302041447,984.689245923896,0,0,0,0,0,0,0,0,0,0,87689.0157227361,5278.96828993837,0,23747.2031859919,0,22365.171884367,0,1857.34832304771,0,0,0,22365.171884367,0,0,0,0,0
0,0,0,20803.1645075,0,0,0,0,0,0,20803.1645075,0,0,0,0,0,0,0,0,0,0,0,0,1930.6119125,0,0,0,0,45868.509125,0,0,0,20803.1645075,0,0,0,0,0,1930.6119125,25065.344625,0,0,0,0,0,0,0,1930.6119125,0,0,0,0,0,0,0,0,0,0,25065.344625,0,0,0,0,20803.1645075,0,0,0,0,0,20803.1645075,0,0,0,0,0
0,0,0,98144.497571711,0,65992.6540159174,0,0,0,0,35248.8428905303,3096.99933777411,0,0,0,0,0,0,0,0,0,0,0,1148.72850610447,0,0,65992.6540159174,0,514535.735633824,3096.99933777411,0,65992.6540159174,51863.9983032482,0,0,0,0,0,4245.72784387858,396679.083314059,0,0,0,0,0,0,0,4245.72784387858,0,0,0,0,0,65992.6540159174,0,0,0,0,479286.892722444,0,0,0,0,117856.652334353,0,0,0,0,0,101241.496906448,0,0,0,0,16615.1554152492
0,0,0,61387.2380145727,0,32379.3341294409,0,0,0,0,31741.5954861323,2733.69160268134,0,0,0,0,0,0,0,0,0,0,0,1271.43887637306,0,0,32379.3341294409,0,351021.603591426,2733.69160268134,0,32379.3341294409,48967.1800560777,0,0,0,0,0,4005.1304790544,269675.089399641,0,0,0,0,0,0,0,4005.1304790544,0,0,0,0,0,32379.3341294409,0,0,0,0,319280.008093424,0,0,0,0,81346.5141967245,0,0,0,0,0,64120.9296155731,0,0,0,0,17225.5845699455
430357.259988591,0,0,207571.730382244,0,61468.298236007,0,755682.401617349,755682.401617349,0,296023.70225091,152531.217312912,755682.401617349,755682.401617349,0,0,0,23092.9550242196,0,3423.19396111873,0,16185.377848605,0,0,0,49997.8966025518,61468.298236007,0,3912866.41361285,152531.217312912,0,228805.766530651,397731.402923738,0,0,0,0,0,152531.217312912,2852548.78986956,0,0,4296.62993481694,1800.50339175525,0,0,4296.62993481694,152531.217312912,13250.3519450461,0,244483.032590214,486.892182448901,0,57171.6682986344,0,0,0,0,3837002.11686597,587293.090643059,0,0,0,681758.763437659,0,872115.931474305,0,0,0,1035790.53172158,0,0,0,0,16807.2676775017
407122.542404966,1220.30435628379,48613.9652371586,961352.645740298,29062.9588348541,57545.370732995,0,9806999.24503709,9806999.24503709,0,41992.1613204613,22572.580061064,9806999.24503709,9806999.24503709,0,0,0,865252.316403806,0,48613.9652371586,0,130669.55081253,122345.881722556,4885.0298386149,0,0,57545.370732995,0,5906088.27812256,22572.580061064,0,57545.370732995,1071937.54614721,0,0,122345.881722556,0,0,27457.6098939853,4281632.68371951,0,0,12580.4898564421,54528.2739080708,0,0,12580.4898564421,27457.6098939853,565102.790194326,0,1194357.02663731,0,0,44964.8808765529,0,0,0,0,6872272.89794285,25348.36024113,0,0,68499.1455298739,1276090.99980538,0,3376864.98333724,0,0,0,1591856.77723596,3050.13526795162,0,0,0,0
127595.557471985,12175.5142811849,48182.7725383797,571142.196160068,80247.7778220177,24439.1847362233,0,8424331.11936661,8424331.11936661,0,131361.208136996,5948.96273375827,8424331.11936661,8424331.11936661,0,0,0,358225.809462635,0,48182.7725383797,0,1893.27964276431,55008.1284347914,68968.4369078199,0,8156.90022491848,24439.1847362233,0,5464469.08896186,18198.5634862091,0,117041.250319152,657866.572824779,0,0,55008.1284347914,0,0,74917.3996448831,4561965.70883981,0,0,0,31350.4813786544,0,0,0,87167.0003967293,541423.594960269,0,1032032.24728186,0,0,24439.1847362233,0,0,0,5241.57570521263,6367683.69024217,9377.35071137515,0,0,91744.2766732984,966073.593205217,0,2434341.46857041,0,0,0,992693.860483484,16869.5702661688,0,0,0,1553.79681397925
71833.2044399902,4173.87840739692,68237.6793494786,421290.22371414,23239.3551144927,29872.0998505274,0,7157737.00516361,7157737.00516361,0,66126.182410533,2499.98936576976,7157737.00516361,7157737.00516361,0,0,0,297873.329898961,0,68237.6793494786,0,2444.77361802709,16268.8540191349,50325.4719665489,0,635.444541123771,29872.0998505274,0,5158480.76971964,3668.76020399628,0,149448.247926261,507339.175340286,0,0,16268.8540191349,0,0,52825.461333708,4429860.14131632,0,0,0,43449.7174349049,0,0,0,53994.2321730968,617334.805611377,0,946339.926613403,0,0,29872.0998505274,0,0,0,1541.62343215413,5802077.37729728,6632.75217641022,0,0,113600.277201407,814472.8624182,0,1825885.50790081,0,0,0,841551.656713412,25035.0950335968,0,0,0,669.248158605103
252799.002054792,1534.7059872239,25300.6112934013,596137.98216865,305783.516774705,60396.0237743743,0,9285034.42051399,9285034.42051399,0,225350.632802129,19963.4280700465,9285034.42051399,9285034.42051399,0,0,0,385220.19378174,0,26563.3204427833,0,84726.1235766885,27060.6241302685,74834.2388911496,0,0,60396.0237743743,0,4599817.8642664,19963.4280700465,0,64543.1589142537,606719.842142029,0,0,27060.6241302685,0,0,94797.66696054,3674493.15216929,0,0,7403.35935972148,14648.248316944,0,0,7403.35935972148,94797.66696054,1614997.09756407,0,1098313.06609304,1597.98574521452,0,52992.6644181517,0,0,0,6270.72905745046,5508692.9439547,149237.758830709,0,0,24328.7107354613,726928.198472654,0,2103177.5161715,0,0,0,935088.977094494,16823.6400280538,0,0,0,5898.37730228155
277768.468527203,0,48297.2118480541,747496.996830757,56340.9594546485,15170.1351474534,0,10365537.3225846,10365537.3225846,0,44653.0999272634,0,10365537.3225846,10365537.3225846,0,0,0,802885.399459728,0,49536.3931170058,0,229593.99725872,65558.9376422273,29025.2721234169,0,0,15170.1351474534,0,5678822.40374846,0,0,15170.1351474534,898568.879920209,0,0,65558.9376422273,0,0,29025.2721234169,4486075.73974119,0,0,6996.69547625346,55733.9511089702,0,0,6996.69547625346,29025.2721234169,496810.747956489,0,1011112.39754832,0,0,8173.43967119998,0,0,0,7320.16488587277,7337178.24153329,124408.667011766,0,0,35701.3862155744,1012857.95907432,0,3518352.84075407,0,0,0,1183151.03686494,35430.4388353686,0,0,706.682862759483,37061.1374594314
207543.655284234,0,12168.5353863394,1135413.8349962,0,14610.2478539384,0,11271107.5112986,11271107.5112986,0,76305.6444859954,1836.24691304098,11271107.5112986,11271107.5112986,0,0,0,1037453.0721847,0,12168.5353863394,0,28746.4123365912,37665.3118212364,48120.6062111736,0,0,14610.2478539384,0,5247648.04530324,1836.24691304098,0,73140.0447306265,1142833.43531908,0,0,37665.3118212364,0,0,48120.6062111736,3824130.90953369,0,0,1874.0290106027,8430.17461717734,0,0,1874.0290106027,46284.3592981326,23053.7008103181,0,703672.482769379,14915.7340666702,0,12736.2188417698,0,0,0,21899.660530758,5703750.48883253,119685.40610292,0,0,7239.09995640669,1231642.7546472,0,2845359.77900313,0,0,0,1366372.26784106,21159.7975674665,0,0,0,3980.14160079259
173687.159364213,0,15379.5443628298,942092.753507106,0,0,0,10725392.5881836,10725392.5881836,0,57600.9885279451,2320.79210550896,10725392.5881836,10725392.5881836,0,0,0,907474.664323342,0,15379.5443628298,0,22982.8993034489,0,39160.6748247606,0,0,0,0,4711160.8404925,2320.79210550896,0,73974.5235587657,961417.679192552,0,0,0,0,0,39160.6748247606,3502081.47812327,0,0,0,10654.7123704657,0,0,0,36839.8827192516,29137.0656437192,0,739692.647486035,12800.8611680023,0,0,0,0,0,27678.4995046988,5331203.71743711,106057.702750877,0,0,9149.33929119366,1055196.25441021,0,2721400.06389553,0,0,0,1140308.79655982,26743.4029704741,0,0,0,3945.38136357075
0,0,0,0,0,0,0,41262.714675,41262.714675,26120.300225,199677.61025,199677.61025,41262.714675,41262.714675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646096.1205,0,0,0,199677.61025,0,0,0,0,0,0,446418.51025,0,0,0,0,0,0,0,199677.61025,96552.574125,0,0,0,0,0,0,0,0,0,446418.51025,195119.123075,26120.300225,0,0,199677.61025,0,0,0,26120.300225,0,199677.61025,0,0,0,0,0
0,0,0,0,0,0,0,41262.714675,41262.714675,26120.300225,199677.61025,199677.61025,41262.714675,41262.714675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646096.1205,0,0,0,199677.61025,0,0,0,0,0,0,446418.51025,0,0,0,0,0,0,0,199677.61025,96552.574125,0,0,0,0,0,0,0,0,0,446418.51025,195119.123075,26120.300225,0,0,199677.61025,0,0,0,26120.300225,0,199677.61025,0,0,0,0,0
0,0,0,0,0,0,0,20142.899887658,20142.899887658,12750.9446872753,97475.0727079385,97475.0727079385,20142.899887658,20142.899887658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315399.739826636,0,0,0,97475.0727079385,0,0,0,0,0,0,217924.667118698,0,0,0,0,0,0,0,97475.0727079385,47133.3224150152,0,0,0,0,0,0,0,0,0,217924.667118698,95249.7913242871,12750.9446872753,0,0,97475.0727079385,0,0,0,12750.9446872753,0,97475.0727079385,0,0,0,0,0
0,0,0,0,0,0,0,20142.899887658,20142.899887658,12750.9446872753,97475.0727079385,97475.0727079385,20142.899887658,20142.899887658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315399.739826636,0,0,0,97475.0727079385,0,0,0,0,0,0,217924.667118698,0,0,0,0,0,0,0,97475.0727079385,47133.3224150152,0,0,0,0,0,0,0,0,0,217924.667118698,95249.7913242871,12750.9446872753,0,0,97475.0727079385,0,0,0,12750.9446872753,0,97475.0727079385,0,0,0,0,0
0,0,0,0,0,0,0,41262.714675,41262.714675,26120.300225,199677.61025,199677.61025,41262.714675,41262.714675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646096.1205,0,0,0,199677.61025,0,0,0,0,0,0,446418.51025,0,0,0,0,0,0,0,199677.61025,96552.574125,0,0,0,0,0,0,0,0,0,446418.51025,195119.123075,26120.300225,0,0,199677.61025,0,0,0,26120.300225,0,199677.61025,0,0,0,0,0
0,0,0,0,0,0,0,41262.714675,41262.714675,26120.300225,199677.61025,199677.61025,41262.714675,41262.714675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646096.1205,0,0,0,199677.61025,0,0,0,0,0,0,446418.51025,0,0,0,0,0,0,0,199677.61025,96552.574125,0,0,0,0,0,0,0,0,0,446418.51025,195119.123075,26120.300225,0,0,199677.61025,0,0,0,26120.300225,0,199677.61025,0,0,0,0,0
0,0,0,0,0,0,0,51011.7721963267,51011.7721963267,0,0,0,51011.7721963267,51011.7721963267,16968.6939040502,0,23171.2930166889,61890.2577206907,0,0,0,0,0,0,0,0,0,0,119159.508491642,0,50465.4524194533,0,0,0,0,0,23171.2930166889,0,0,119159.508491642,0,0,0,0,0,0,23171.2930166889,0,70473.3788232376,0,0,0,0,0,0,70473.3788232376,0,0,119159.508491642,61890.2577206907,0,50465.4524194533,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,51011.7721963267,51011.7721963267,0,0,0,51011.7721963267,51011.7721963267,16968.6939040502,0,23171.2930166889,61890.2577206907,0,0,0,0,0,0,0,0,0,0,119159.508491642,0,50465.4524194533,0,0,0,0,0,23171.2930166889,0,0,119159.508491642,0,0,0,0,0,0,23171.2930166889,0,70473.3788232376,0,0,0,0,0,0,70473.3788232376,0,0,119159.508491642,61890.2577206907,0,50465.4524194533,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209772.303246108,0,30320.6016153567,245107.808473836,1047.46369913523,269.822559334974,0,8365058.75741829,8365058.75741829,0,32917.4594777765,178.683073979138,8365058.75741829,8365058.75741829,0,0,0,183504.602102306,0,30651.074320935,0,0,7195.03444217837,0,0,615.189416162097,269.822559334974,0,3785689.19358356,178.683073979138,0,269.822559334974,556693.664954728,0,0,7195.03444217837,0,0,178.683073979138,3018622.93032225,0,0,0,10503.9768827604,0,0,0,178.683073979138,606726.98188685,0,752281.880261756,18521.7883578058,0,269.822559334974,0,0,0,39534.4258516483,4647113.73550465,141104.511821049,0,0,121945.914252565,691266.359376514,0,1639436.96536769,0,0,0,607325.310661167,6782.15043023118,0,0,9298.73070702043,281356.394333101
0,920.404484346651,0,4698.74231201824,0,4698.74231201824,0,1381322.12641597,1381322.12641597,0,0,0,1381322.12641597,1381322.12641597,55629.3465379827,0,839442.508670324,103841.575400617,0,0,0,0,0,0,0,0,22474.5895644531,0,1280483.37301473,0,590124.249907694,22019.0044998395,18666.0565406265,0,0,0,839442.508670324,17775.847253325,0,1239342.72693491,0,0,0,0,0,0,839442.508670324,0,179049.226307614,0,0,0,0,4698.74231201824,0,179049.226307614,0,0,1280027.78800352,103841.575400617,0,590124.249907694,0,40685.061031565,0,0,0,0,0,22474.5895644531,0,0,0,0,18666.0565406265
0,937.324323406332,0,5083.24297709727,0,713.201057216129,0,532262.485515289,532262.485515289,0,9544.99071918556,5174.94879758341,532262.485515289,532262.485515289,23645.3289090893,0,407475.070724413,21427.8689592998,0,0,0,0,0,4370.04191988114,0,0,6975.92297996824,0,890810.642670471,5174.94879758341,104585.397582517,6975.92297996824,11095.855792808,0,0,0,407475.070724413,6262.72192275211,9544.99071918556,872738.863930182,0,0,0,0,0,0,407475.070724413,9544.99071918556,40445.5953449445,0,0,0,0,713.201057216129,0,40445.5953449445,0,0,881265.651994311,21427.8689592998,0,104585.397582517,0,18071.7787727763,0,0,0,0,0,16520.9136991538,0,0,0,0,1550.86507362247
0,0,0,6265.76250024278,0,281.653038482299,0,728852.728213377,728852.728213377,0,13070.4167882783,7086.30732416113,728852.728213377,728852.728213377,32378.6908788207,0,557975.294255255,29342.2158724275,0,0,0,0,0,5984.10946176048,0,0,8857.50063935269,0,693082.701005589,7086.30732416113,143213.836093486,8857.50063935269,15194.0912360581,0,0,0,557975.294255255,8575.8476008704,13070.4167882783,669031.109162662,0,0,0,0,0,0,557975.294255255,13070.4167882783,55384.1071155676,0,0,0,0,281.653038482299,0,55384.1071155676,0,0,680012.284276227,29342.2158724275,0,143213.836093486,0,24051.5918754108,0,0,0,0,0,21927.917427631,0,0,0,0,2123.67444777978
0,0,0,9030.70513820819,0,604.899294687452,0,1257643.66043148,1257643.66043148,0,10508.5046433664,7229.21527811409,1257643.66043148,1257643.66043148,184383.635832748,0,617701.222567805,16663.0204165192,0,0,0,0,0,3279.28936396085,0,0,31583.624960231,0,515739.734092305,7229.21527811409,248777.289809636,31583.624960231,28154.27461362,0,0,0,617701.222567805,30978.7256678035,10508.5046433664,456001.834479755,0,0,0,0,0,0,617701.222567805,10508.5046433664,386150.404270718,0,0,0,0,604.899294687452,0,386150.404270718,0,0,488749.23207647,16663.0204165192,0,248777.289809636,0,59737.8995738509,0,16481.9973064453,0,0,0,58574.1269066526,0,0,0,0,1163.77266719832
0,0,0,532.762375,0,532.762375,0,1378665.441,1378665.441,0,0,0,1378665.441,1378665.441,61246.093225,0,1055441.27825,55502.432,0,0,0,0,0,0,0,0,16754.45471,0,1071156.6985,0,270896.93,16754.45471,4017.04824,0,0,0,1055441.27825,16221.692335,0,1050385.1955,0,0,0,0,0,0,1055441.27825,0,104762.11655,0,0,0,0,532.762375,0,104762.11655,0,0,1071156.6985,55502.432,0,270896.93,0,20771.50295,0,0,0,0,0,16754.45471,0,0,0,0,4017.04824
0,0,0,532.762375,0,532.762375,0,1378665.441,1378665.441,0,0,0,1378665.441,1378665.441,61246.093225,0,1055441.27825,55502.432,0,0,0,0,0,0,0,0,16754.45471,0,1071156.6985,0,270896.93,16754.45471,4017.04824,0,0,0,1055441.27825,16221.692335,0,1050385.1955,0,0,0,0,0,0,1055441.27825,0,104762.11655,0,0,0,0,532.762375,0,104762.11655,0,0,1071156.6985,55502.432,0,270896.93,0,20771.50295,0,0,0,0,0,16754.45471,0,0,0,0,4017.04824
0,0,0,0,0,0,0,0,0,0,83779.9657,83779.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157087.4812,0,0,0,83779.9657,0,0,0,0,0,0,73307.515525,0,0,0,0,0,0,0,83779.9657,0,0,0,0,0,0,0,0,0,0,73307.515525,73307.515525,0,0,0,83779.9657,0,0,0,0,0,83779.9657,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,83779.9657,83779.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157087.4812,0,0,0,83779.9657,0,0,0,0,0,0,73307.515525,0,0,0,0,0,0,0,83779.9657,0,0,0,0,0,0,0,0,0,0,73307.515525,73307.515525,0,0,0,83779.9657,0,0,0,0,0,83779.9657,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,83779.9657,83779.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157087.4812,0,0,0,83779.9657,0,0,0,0,0,0,73307.515525,0,0,0,0,0,0,0,83779.9657,0,0,0,0,0,0,0,0,0,0,73307.515525,73307.515525,0,0,0,83779.9657,0,0,0,0,0,83779.9657,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,83779.9657,83779.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157087.4812,0,0,0,83779.9657,0,0,0,0,0,0,73307.515525,0,0,0,0,0,0,0,83779.9657,0,0,0,0,0,0,0,0,0,0,73307.515525,73307.515525,0,0,0,83779.9657,0,0,0,0,0,83779.9657,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,83779.9657,83779.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157087.4812,0,0,0,83779.9657,0,0,0,0,0,0,73307.515525,0,0,0,0,0,0,0,83779.9657,0,0,0,0,0,0,0,0,0,0,73307.515525,73307.515525,0,0,0,83779.9657,0,0,0,0,0,83779.9657,0,0,0,0,0
